,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
270,82,124,Pb,301,6851.4,1.0,(17-),286.0,6565.3,0.6,(17-),0,286.1,,100.0,,M1,,,,,,,,,,,0.49,,31-Jan-2008,F.G. KONDEV,2024-04-27
271,82,124,Pb,304,7063.1,2.0,1(-),0.0,0.0,,0+,0,7063.0,2.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
272,82,124,Pb,305,7081.7,1.0,1(-),4.0,1466.81,0.03,2+,0,5615.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
273,82,124,Pb,305,7081.7,1.0,1(-),,,,,1,7078.0,4.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
274,82,124,Pb,306,7127.1,2.0,(1-),0.0,0.0,,0+,0,7127.0,2.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
275,82,124,Pb,307,7202.0,4.0,1(-),0.0,0.0,,0+,0,7202.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
276,82,124,Pb,308,7311.2,0.7,1-,1.0,803.054,0.025,2+,0,6509.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
277,82,124,Pb,308,7311.2,0.7,1-,0.0,0.0,,0+,1,7310.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
278,82,124,Pb,310,7423.0,4.0,1-,,,,,0,5963.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
279,82,124,Pb,310,7423.0,4.0,1-,0.0,0.0,,0+,1,7423.0,4.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
280,82,124,Pb,311,7464.5,1.0,1 2,6.0,1704.45,0.03,1+,0,5760.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
281,82,124,Pb,311,7464.5,1.0,1 2,0.0,0.0,,0+,1,7464.0,4.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
282,82,124,Pb,312,7487.0,4.0,(1-),0.0,0.0,,0+,0,7487.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
283,82,124,Pb,313,7503.3,0.9,(1),6.0,1704.45,0.03,1+,0,5798.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
284,82,124,Pb,313,7503.3,0.9,(1),0.0,0.0,,0+,1,7506.0,2.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
285,82,124,Pb,314,7543.1,2.0,1-,0.0,0.0,,0+,0,7543.0,2.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
286,82,124,Pb,315,7570.0,4.0,1,0.0,0.0,,0+,0,7570.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
287,82,124,Pb,316,7661.9,1.5,(18-),301.0,6851.4,1.0,(17-),0,810.5,,100.0,,D,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
288,82,124,Pb,318,7759.2,1.8,(19+),316.0,7661.9,1.5,(18-),0,97.3,,100.0,,E1,,,1.91e-05,,,,,,,,0.467,,31-Jan-2008,F.G. KONDEV,2024-04-27
289,82,124,Pb,319,7815.2,1.0,,0.0,0.0,,0+,0,7815.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
290,82,124,Pb,320,7846.2,1.0,1,0.0,0.0,,0+,0,7846.0,,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
291,82,124,Pb,323,7881.0,0.9,1,1.0,803.054,0.025,2+,0,7078.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
292,82,124,Pb,323,7881.0,0.9,1,0.0,0.0,,0+,1,7880.0,2.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
293,82,124,Pb,324,7890.6,1.0,1,2.0,1166.4,0.3,0+,0,6724.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
294,82,124,Pb,324,7890.6,1.0,1,0.0,0.0,,0+,1,7891.0,4.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
295,82,124,Pb,325,7903.0,4.0,1,0.0,0.0,,0+,0,7903.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
296,82,124,Pb,326,7975.7,1.0,1,4.0,1466.81,0.03,2+,0,6509.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
297,82,124,Pb,326,7975.7,1.0,1,,,,,1,7972.0,4.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
298,82,124,Pb,327,8000.2,1.0,1,1.0,803.054,0.025,2+,0,7202.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
299,82,124,Pb,327,8000.2,1.0,1,0.0,0.0,,0+,1,8000.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
300,82,124,Pb,328,8040.2,1.0,,0.0,0.0,,0+,0,8040.0,,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
301,82,124,Pb,330,8081.8,2.0,[20+],318.0,7759.2,1.8,(19+),0,322.6,,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
302,82,124,Pb,334,8705.6,2.3,[21+],330.0,8081.8,2.0,[20+],0,623.8,,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
