Library index,Radionuclide,Radiation number,Priority number,Radiation energy (keV),Uncertainty of radiation energy (keV),Emission probability (%),Uncertainty of emission probability (%),Parent energy level,Angular momentum and parity,Half-life,Uncertainty of half-life,Half-life unit,Half-life (s),Decay mode,Branching fraction (%),Uncertainty of branching fraction (%),Literature cutoff date,Literature authors,Database access date,Database
463,Ac-225,44,0,179.8,0.3,0.0094,0.0006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
464,Ac-225,45,0,183.0,,0.0073,0.0011,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
465,Ac-225,46,0,186.1,,0.011,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
466,Ac-225,47,0,186.3,,0.0036,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
467,Ac-225,48,0,187.2,,0.0089,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
468,Ac-225,49,0,188.0,0.1,0.45,0.02,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
469,Ac-225,50,0,193.2,,0.0017,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
470,Ac-225,51,0,195.8,0.2,0.123,0.006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
471,Ac-225,52,0,197.4,,0.023,0.002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
472,Ac-225,53,0,197.9,,0.033,0.003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
473,Ac-225,54,0,198.4,0.3,0.017,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
474,Ac-225,55,0,204.7,0.3,0.0011,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
475,Ac-225,56,0,216.9,0.2,0.271,0.014,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
476,Ac-225,57,0,224.7,0.1,0.098,0.005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
477,Ac-225,58,0,228.2,0.4,0.004,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
478,Ac-225,59,0,231.3,0.2,0.0066,0.0006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
479,Ac-225,60,0,236.0,0.6,0.0015,0.0002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
480,Ac-225,61,0,240.7,0.2,0.01,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
481,Ac-225,62,0,243.2,0.2,0.003,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
482,Ac-225,63,0,249.6,0.2,0.012,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
483,Ac-225,64,0,253.5,0.1,0.116,0.006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
484,Ac-225,65,0,279.3,0.3,0.025,0.002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
485,Ac-225,66,0,284.8,0.3,0.0063,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
486,Ac-225,67,0,298.6,0.3,0.0018,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
487,Ac-225,68,0,321.8,0.4,0.003,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
488,Ac-225,69,0,348.2,0.4,0.0025,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
489,Ac-225,70,0,354.9,0.3,0.0023,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
490,Ac-225,71,0,362.2,0.4,0.0042,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
491,Ac-225,72,0,375.0,0.7,0.0017,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
492,Ac-225,73,0,406.2,0.3,0.0067,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
493,Ac-225,74,0,417.9,0.3,0.0048,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
494,Ac-225,75,0,435.0,0.3,0.0024,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
495,Ac-225,76,0,450.1,0.7,0.0032,0.0008,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
496,Ac-225,77,0,452.4,0.2,0.089,0.005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
497,Ac-225,78,0,469.5,0.3,0.0028,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
498,Ac-225,79,0,481.1,0.2,0.029,0.002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
499,Ac-225,80,0,515.3,0.2,0.019,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
500,Ac-225,81,0,517.9,0.2,0.015,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
501,Ac-225,82,0,522.1,0.2,0.0018,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
502,Ac-225,83,0,526.1,0.1,0.033,0.002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
503,Ac-225,84,0,529.7,0.3,0.0071,0.0007,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
504,Ac-225,85,0,531.2,0.3,0.004,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
505,Ac-225,86,0,538.1,0.1,0.001,1e-07,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
506,Ac-225,87,0,552.0,0.2,0.0056,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
507,Ac-225,88,0,568.3,0.6,0.0013,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
508,Ac-225,89,0,571.0,0.2,0.0032,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
509,Ac-225,90,0,594.6,0.3,0.0028,0.0006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
510,Ac-225,91,0,601.0,0.3,0.0037,0.0009,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
511,Ac-225,92,0,603.5,0.5,0.0016,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
512,Ac-225,93,0,649.5,0.2,0.0012,0.0003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
513,Ac-225,94,0,14.5,,13.32939270552604,,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
514,Ac-225,95,3,83.227,,0.7713732787164996,0.1489284257895089,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
515,Ac-225,96,1,86.102,,1.26620695784061,0.244410341412188,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
516,Ac-225,97,0,97.469,,0.4416809123050532,0.0854911862266292,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
517,Ac-225,98,0,98.682,,0.5847855278918904,0.1131687849298258,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
518,Ac-225,99,0,100.209,,0.1431046155868372,0.027787041003551,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
519,Fr-221,1,0,53.8,0.1,0.014,0.003,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
520,Fr-221,2,0,68.11,0.15,0.0051,0.0021,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
521,Fr-221,3,0,96.3,0.3,0.007,0.003,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
522,Fr-221,4,0,100.2,0.1,0.141,0.02,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
523,Fr-221,5,0,117.8,0.2,0.023,0.014,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
524,Fr-221,6,0,150.0,0.1,0.0448,0.002,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
525,Fr-221,7,0,171.6,0.1,0.0774,0.0022,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
526,Fr-221,8,0,201.4,0.6,0.00114,0.00012,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
527,Fr-221,9,0,208.3,0.6,0.0051,0.001,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
528,Fr-221,10,1,218.0,0.1,11.44,0.12,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
529,Fr-221,11,0,250.7,0.2,0.0034,0.0008,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
530,Fr-221,12,0,253.15,0.15,0.0067,0.0009,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
531,Fr-221,13,0,263.39,0.14,0.0022,0.0006,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
532,Fr-221,14,0,271.91,0.05,0.0035,0.001,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
533,Fr-221,15,0,297.11,0.4,0.0088,0.0008,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
534,Fr-221,16,0,299.59,0.14,0.015,0.007,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
535,Fr-221,17,0,310.1,0.2,0.00103,1.1e-05,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
536,Fr-221,18,0,314.11,0.17,0.0025,0.0006,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
537,Fr-221,19,0,324.0,0.2,0.0174,0.0007,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
538,Fr-221,20,0,359.0,0.2,0.0386,0.0014,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
539,Fr-221,21,0,368.18,0.1,0.0055,0.0006,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
540,Fr-221,22,0,381.1,0.2,0.0341,0.0014,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
541,Fr-221,23,0,410.4,0.2,0.1205,0.0024,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
542,Fr-221,24,0,437.8,0.5,0.00106,0.00013,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
543,Fr-221,25,0,446.3,0.8,0.0017,0.0005,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
544,Fr-221,26,0,469.0,0.5,0.0016,0.0003,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
545,Fr-221,27,0,496.2,1.0,0.00103,1.1e-05,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
546,Fr-221,28,0,537.5,0.8,0.0046,0.0003,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
547,Fr-221,29,0,568.5,0.3,0.0013,0.0005,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
548,Fr-221,30,0,576.9,0.4,0.0035,0.0003,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
549,Fr-221,31,0,13.686,,2.09,0.11,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
550,Fr-221,32,3,78.947,,0.9,0.06,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
551,Fr-221,33,2,81.517,,1.49,0.1,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
552,Fr-221,34,0,92.333,,0.52,0.04,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
553,Fr-221,35,0,93.473,,0.68,0.05,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
554,Fr-221,36,0,94.897,,0.163,0.011,0.0,5/2-,4.9,2.0,m,294.0,A,100.0,,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27,ENSDF
555,Pb-213,1,2,257.7,0.1,15.4,0.00154,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
556,Pb-213,2,0,274.3,0.5,0.616,0.2926000064842105,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
557,Pb-213,3,0,302.7,0.1,1.8942,0.2464000728083017,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
558,Pb-213,4,0,324.2,0.1,1.463,0.1848000579104076,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
559,Pb-213,5,0,334.9,0.1,0.4928,0.0770000157695983,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
560,Pb-213,6,0,592.9,0.1,0.616,0.1078000175999985,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
561,Pb-213,7,3,720.3,0.1,9.548,1.2320003699849444,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
562,Pb-213,8,0,874.3,1.0,4.158,0.6160001403324841,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
563,Pb-213,9,0,893.1,1.0,1.0472,0.1540000356047959,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
564,Pb-213,10,0,913.8,1.0,0.4928,0.1232000098559996,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
565,Pb-213,11,0,944.5,0.1,1.1242,0.1694000373029958,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
566,Pb-213,12,0,964.7,0.1,4.004,0.6160001301299862,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
567,Pb-213,13,1,977.5,0.1,17.094,2.310000632477913,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
568,Pb-213,14,0,982.9,0.1,2.618,0.3542000967521607,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
569,Pb-213,15,0,1029.6,0.1,0.7392,0.107800025343997,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
570,Pb-213,16,0,1037.7,0.1,2.5718,0.3542000933675094,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
571,Pb-213,17,0,1085.5,0.3,0.7084,0.1078000232759974,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
572,Pb-213,18,0,1142.4,0.1,6.16,0.7700002463999606,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
573,Pb-213,19,0,1149.3,0.1,1.0626,0.1540000366596956,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
574,Pb-213,20,0,1171.0,0.1,9.394,1.232000358146198,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
575,Pb-213,21,0,1187.0,0.1,6.314,0.924000215728308,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
576,Pb-213,22,0,1237.4,0.1,1.2628,0.1848000431456616,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
577,Pb-213,23,0,1285.5,0.1,1.0472,0.1540000356047959,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
578,Pb-213,24,0,1335.5,0.1,0.6468,0.1848000113189996,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
579,Pb-213,25,0,1445.4,0.1,1.155,0.1694000393749954,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
580,Pb-213,26,0,1592.1,0.1,1.3244,0.1848000474576605,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
581,Pb-213,27,0,12.904,,2.131394958,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
582,Pb-213,28,0,74.815,,1.4318243557144643,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
583,Pb-213,29,0,77.108,,2.3955568942855354,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
584,Pb-213,30,0,87.388,,0.8205717840735067,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
585,Pb-213,31,0,88.458,,1.07166675,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
586,Pb-213,32,0,89.784,,0.251094965926493,,0.0,(9/2+),10.2,3.0,m,612.0,B-,100.0,,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
587,Bi-213,1,0,147.66,0.05,0.0149,0.0012,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
588,Bi-213,2,0,292.8,0.01,0.419,0.008,0.0,9/2-,45.59,6.0,m,2735.4,B-,97.86,0.01,1-Jan-2022,M. S. Basunia,2024-04-27,ENSDF
